repo,tier,pr_number,title,author,merged_at,additions,deletions,lines_changed,size_bucket,files_count,specd,spec_source,classification,ci_status,review_modified,escaped,review_cycles,time_to_merge_hours,approval_mechanism,workflow_type,reworked,rework_type,q_overall,q_outcome_clarity,q_error_states,q_scope_boundaries,q_acceptance_criteria,q_data_contracts,q_dependency_context,q_behavioral_specificity,q_change_type,q_spec_length_signal,strict_escaped,f_is_bot_author,f_ai_tagged,f_typos,f_casual,f_questions,f_fp_experience,f_fp_action,f_human_mentions,f_history,f_people_context,f_external_context,f_incidents,f_has_org_context,f_negations,f_causal_chains,f_specific_edges,f_generic_edges,f_edge_ratio,f_tradeoffs,f_domain_grounding,f_templates,f_slop,f_empty_sections,f_issue_refs,f_any_issue_refs,f_body_len,f_word_count,f_sent_len_mean,f_sent_len_std,f_type_token_ratio,f_avg_word_len,f_human_signals,f_org_context_signals,f_reasoning_signals,f_anti_signals,f_perplexity,formality_lived_experience,formality_organizational_memory,formality_uncertainty,formality_negative_scope,formality_causal_reasoning,formality_genuine_edge_cases,formality_template_filler,formality_overall,formality_classification,fev_lived_experience,fev_organizational_memory,fev_uncertainty,fev_causal_reasoning,ai_probability,szz_bug_introducing,szz_fix_count
liam-hq/liam,AI,3521,🐛 Fix infinite re-render loop in MigrationsViewer,junkisai,2025-09-18T23:05:39+00:00,5,15,20,small,1,False,,human_save,clean_pass,True,False,0,12.9,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3518,🐛 Fix duplicate key warning in TableOfContents component,junkisai,2025-09-18T09:24:37+00:00,17,6,23,small,2,False,,human_save,clean_pass,True,False,0,2.1,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3490,docs: Fill Core Concepts section in LangGraph documentation,devin-ai-integration,2025-09-18T05:52:41+00:00,418,35,453,medium,3,False,,human_save,clean_pass,True,False,1,46.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3454,✨(schema-bench): Add logical-deletion benchmark dataset support,NoritakaIkeda,2025-09-18T06:31:54+00:00,536,5,541,large,7,False,,human_save,clean_pass,True,False,0,149.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3516,docs: Add Drizzle format documentation,FunamaYukina,2025-09-18T06:03:04+00:00,35,2,37,small,2,False,,human_save,clean_pass,True,False,0,0.6,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3515,refactor: remove workflow runs functionality,MH4GF,2025-09-18T03:22:20+00:00,102,600,702,large,16,False,,human_save,clean_pass,True,False,0,18.1,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3514,🔒(app): Enable blocking of direct /erd/* access on app.liambx.com,hoshinotsuyoshi,2025-09-17T09:21:19+00:00,13,20,33,small,1,False,,human_save,clean_pass,True,False,0,0.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3513,🐛 Fix Supabase select parameter parse error in timeline items query,junkisai,2025-09-17T09:05:34+00:00,1,4,5,small,3,False,,human_save,clean_pass,True,False,0,0.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3511,chore: remove changeset file spotty-seals-smoke.md,devin-ai-integration,2025-09-17T08:13:14+00:00,0,5,5,small,1,False,,human_save,clean_pass,True,False,0,0.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3506,🐛 Fix byte-to-character position conversion in PGliteInstanceManager,hoshinotsuyoshi,2025-09-17T07:41:03+00:00,184,14,198,medium,2,False,,human_save,clean_pass,True,False,0,2.4,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3509,refactor: extract fromAsyncThrowable and fromPromise into separate files,devin-ai-integration,2025-09-17T07:22:30+00:00,46,35,81,small,5,False,,human_save,clean_pass,True,False,0,0.8,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3508,🔍(middleware): Change debug logging for /erd/* access control,hoshinotsuyoshi,2025-09-17T06:58:40+00:00,1,1,2,small,1,False,,human_save,clean_pass,True,False,0,0.6,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3502,refactor: remove validation query functionality from database and agent system,MH4GF,2025-09-17T06:56:28+00:00,46,686,732,large,15,False,,human_save,failed,True,False,0,3.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3505,chore: simplify CLAUDE.md documentation,MH4GF,2025-09-17T06:50:56+00:00,36,69,105,medium,1,False,,human_save,clean_pass,True,False,0,3.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3503,feat: make test logger level configurable via LOG_LEVEL environment variable,MH4GF,2025-09-17T06:50:23+00:00,15,1,16,small,2,False,,human_save,clean_pass,True,False,0,3.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3507,✨ Add CodeRabbit local review custom command,junkisai,2025-09-17T06:19:05+00:00,32,0,32,small,1,False,,human_save,clean_pass,True,False,0,0.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3485,fix: add missing name attribute to validateSchemaNode AIMessage,devin-ai-integration,2025-09-17T05:57:54+00:00,1,0,1,small,1,False,,human_save,failed,True,False,0,26.8,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3493,🔒(middleware): Prepare blocking direct access to /erd/* paths on app.liambx.com,hoshinotsuyoshi,2025-09-17T05:09:45+00:00,39,0,39,small,1,False,,human_save,clean_pass,True,False,0,18.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3500,Version Packages,liam-changeset-ci-trigger,2025-09-17T01:00:58+00:00,16,8,24,small,5,False,,human_save,failed,True,False,0,0.2,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3494,⚡(agent): optimize design agent model for better performance,NoritakaIkeda,2025-09-17T00:45:45+00:00,2,2,4,small,1,False,,human_save,clean_pass,True,False,0,13.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3453,Fix: Foreign key relationship missing visualization when same names,huuyafwww,2025-09-17T00:43:46+00:00,962,19,981,large,6,False,,human_save,failed,True,False,1,131.1,cr_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3488,✨(sentry): Add Sentry error reporting for agent workflow errors,MH4GF,2025-09-16T12:07:30+00:00,3,0,3,small,1,False,,human_save,clean_pass,True,False,0,4.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3487,✨(qa-agent): Implement differential requirements processing,MH4GF,2025-09-16T08:33:28+00:00,294,75,369,medium,4,False,,human_save,clean_pass,True,False,0,1.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3394,✨(agent): Implement forced tool usage with retry mechanism for DB Agent,hoshinotsuyoshi,2025-09-16T08:10:25+00:00,321,110,431,medium,14,False,,human_save,failed,True,False,1,187.2,cr_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3486,Add LangGraph.js documentation structure for Claude Code integration,FunamaYukina,2025-09-16T07:27:25+00:00,174,0,174,medium,9,False,,human_save,clean_pass,True,False,1,2.3,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3482,chore(deps): lock file maintenance,renovate,2025-09-16T06:57:26+00:00,429,697,0,,1,False,,,,False,False,0,0.0,cr_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3484,feat: enhance create-debug-script command with fact-first philosophy,MH4GF,2025-09-16T05:07:39+00:00,32,18,50,small,1,False,,human_save,clean_pass,True,False,0,2.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3474,chore(deps): update dev-tools,renovate,2025-09-16T03:06:58+00:00,1141,1300,0,,38,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3478,✅ chore(erd-core): add `ColumnsItem` component test,tnyo43,2025-09-16T03:04:42+00:00,129,0,129,medium,2,False,,human_save,failed,True,False,0,66.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3476,chore(deps): update pnpm to v10.15.1,renovate,2025-09-16T03:02:16+00:00,1,1,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3477,fix(deps): update dependency @rive-app/react-canvas to v4.23.1,renovate,2025-09-16T02:55:46+00:00,13,13,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3455,build(deps): bump axios from 1.11.0 to 1.12.0,dependabot,2025-09-16T02:43:24+00:00,12,12,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3475,chore(deps): update node.js to v22.19.0,renovate,2025-09-16T02:27:58+00:00,1,1,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3473,chore(deps): update dependency undici to v7.15.0,renovate,2025-09-16T02:24:22+00:00,7,7,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3472,chore(deps): update dependency supabase to v2.40.1,renovate,2025-09-16T02:19:58+00:00,6,6,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3471,chore(deps): update dependency rollup to v4.50.0,renovate,2025-09-16T02:14:27+00:00,241,33,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3470,fix(deps): update dependency tsx to v4.20.5,renovate,2025-09-16T02:07:49+00:00,114,114,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3469,fix(deps): update dependency react-syntax-highlighter to v15.6.6,renovate,2025-09-16T02:03:25+00:00,6,6,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3480,[2025/09/15] License Report Update,liam-license-ci-trigger,2025-09-16T00:42:51+00:00,59,59,118,medium,1,False,,human_save,clean_pass,True,False,0,24.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3467,fix(deps): update dependency @langchain/langgraph-checkpoint to v0.1.1,renovate,2025-09-13T02:20:02+00:00,3,14,0,,2,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3468,fix(deps): update dependency langsmith to v0.3.66,renovate,2025-09-13T02:20:02+00:00,40,9,0,,3,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3466,fix(deps): update dependency @langchain/langgraph to v0.4.8,renovate,2025-09-13T01:38:21+00:00,18,7,0,,2,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3463,feat: add requirementId to testcase schema for differential updates,MH4GF,2025-09-12T11:43:13+00:00,238,39,277,medium,10,False,,human_save,clean_pass,True,False,0,1.2,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3458,feat: enhance schema issues type and optimize DB agent filtering,MH4GF,2025-09-12T11:43:13+00:00,212,31,243,medium,6,False,,machine_catch,failed,False,False,0,5.1,label_based,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3456,Fix unnecessary loop in testcaseGeneration workflow - implement routeAfterSave,devin-ai-integration,2025-09-12T09:43:26+00:00,27,9,36,small,5,False,,human_save,failed,True,False,0,4.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3457,Add LangSmith environment variables to agent-deep-modeling workflow,MH4GF,2025-09-12T08:28:56+00:00,2,0,2,small,1,False,,human_save,failed,True,False,0,1.9,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3416,✨(agent): Add tool call display support to streaming infrastructure,MH4GF,2025-09-12T06:33:56+00:00,291,8,299,medium,11,False,,human_save,clean_pass,True,False,0,48.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3448,Version Packages,liam-changeset-ci-trigger,2025-09-12T03:01:25+00:00,14,7,21,small,5,False,,human_save,clean_pass,True,False,0,15.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3441,refactor(agent): remove unused userInput field from workflowAnnotation,devin-ai-integration,2025-09-12T02:46:51+00:00,0,10,10,small,6,False,,human_save,failed,True,False,0,17.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3449,✨(agent): add schemaIssues to workflowAnnotation for QA feedback mechanism,MH4GF,2025-09-12T02:37:44+00:00,16,3,19,small,7,False,,human_save,clean_pass,True,False,0,14.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3437,✨ Add auth-based redirect to root page,hoshinotsuyoshi,2025-09-11T12:26:13+00:00,23,5,28,small,3,False,,human_save,clean_pass,True,False,0,5.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3440,feat(agent): add RequirementItem structure with UUID tracking,MH4GF,2025-09-11T12:07:20+00:00,279,86,365,medium,12,False,,human_save,failed,True,False,0,2.7,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3432,💄 style(command palette): add closing animation,tnyo43,2025-09-11T11:54:59+00:00,42,2,44,small,2,False,,human_save,clean_pass,True,False,0,12.9,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3439,feat(agent): add LangSmith trace URL output for integration tests,MH4GF,2025-09-11T11:12:49+00:00,32,0,32,small,1,False,,human_save,clean_pass,True,False,0,1.8,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3442,♻️(agent): Make DB agent stateless by removing workflow state dependency,MH4GF,2025-09-11T10:55:07+00:00,191,66,257,medium,12,False,,human_save,clean_pass,True,False,0,0.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3436,feat(agent): add tests for testcaseGeneration subgraph and README documentation,devin-ai-integration,2025-09-11T07:22:31+00:00,90,3,93,small,2,False,,human_save,failed,True,False,1,2.1,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3425,✨(agent): Add schema validation to testcase generation workflow,MH4GF,2025-09-11T05:02:49+00:00,182,1,183,medium,8,False,,human_save,failed,True,False,0,19.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3434,refactor(agent): replace WorkflowState type with workflowAnnotation.State,devin-ai-integration,2025-09-11T04:57:38+00:00,2,24,26,small,1,False,,human_save,clean_pass,True,False,0,1.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3426,feat: optimize LangChain message content conversion by using message.text,devin-ai-integration,2025-09-11T04:45:44+00:00,9,170,179,medium,8,False,,human_save,clean_pass,True,False,0,19.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3428,Remove unused GitHub API functions,devin-ai-integration,2025-09-11T03:55:07+00:00,0,172,172,medium,2,False,,human_save,clean_pass,True,False,0,17.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3408,♻️(agent): consolidate streaming infrastructure and improve organization,MH4GF,2025-09-11T03:53:51+00:00,305,462,767,large,32,False,,human_save,clean_pass,True,False,1,41.8,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3427,"Revert ""⬆️ Update LangChain dependencies to support improved tool calling""",junkisai,2025-09-11T03:21:36+00:00,40,40,80,small,3,False,,human_save,clean_pass,True,False,0,17.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3424,🐛(agent): improve validation error display in QA agent test results,MH4GF,2025-09-11T02:44:12+00:00,11,30,41,small,3,False,,human_save,clean_pass,True,False,0,17.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3422,Remove unused dmlExecutionErrors field from agent package,devin-ai-integration,2025-09-10T23:44:17+00:00,0,22,22,small,6,False,,human_save,clean_pass,True,False,0,14.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3417,refactor: Move message utility functions to Messages component directory,kumanoayumi,2025-09-10T09:28:50+00:00,167,60,227,medium,13,False,,human_save,clean_pass,True,False,1,1.4,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3412,Version Packages,liam-changeset-ci-trigger,2025-09-10T05:42:51+00:00,18,9,27,small,5,False,,machine_catch,clean_pass,False,False,0,7.5,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3413,refactor: centralize useExhaustiveDependencies rule to root biome config,FunamaYukina,2025-09-10T03:30:03+00:00,1,8,9,small,4,False,,human_save,clean_pass,True,False,1,1.6,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3415,chore(deps): update dependency vite to v6.3.6 [security],renovate,2025-09-10T02:53:50+00:00,264,42,0,,2,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3411,Fix: Enable useExhaustiveDependencies rule and fix all Hook dependency violations (ui package),liam-claude-code-action-bot,2025-09-10T01:53:02+00:00,10,4,14,small,2,False,,human_save,clean_pass,True,False,0,12.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3340,✨(schema-bench): Add ambiguous-recall dataset for core table generation testing,NoritakaIkeda,2025-09-10T01:11:26+00:00,313,4,317,medium,9,False,,human_save,clean_pass,True,False,0,119.9,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3391,Enable strict mode in LangChain bindTools and remove redundant JSON instructions,devin-ai-integration,2025-09-10T00:50:40+00:00,511,5,516,large,5,False,,human_save,clean_pass,True,False,0,40.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3409,🔒(app): Add returnTo parameter validation to prevent open redirects,hoshinotsuyoshi,2025-09-10T00:42:09+00:00,230,15,245,medium,7,False,,human_save,clean_pass,True,False,0,12.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3268,✨ feat(command palette): add `CommandOptions` to the `CommandPalette`,tnyo43,2025-09-09T22:10:34+00:00,26,24,50,small,4,False,,human_save,clean_pass,True,False,0,191.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3334,refactor(schema-bench): reduce main() function complexity in executeLiamDb.ts,devin-ai-integration,2025-09-09T12:39:08+00:00,43,31,74,small,1,False,,human_save,clean_pass,True,False,0,123.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3329,refactor: extract copy helper functions with JSON normalization,devin-ai-integration,2025-09-09T10:27:38+00:00,97,30,127,medium,2,False,,human_save,failed,True,False,0,123.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3328,fix(schema-bench): use EPSILON for table all-correct floating point comparison,devin-ai-integration,2025-09-09T10:25:13+00:00,1,1,2,small,1,False,,human_save,failed,True,False,0,123.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3407,🐛 Fix GitHub OAuth callback URL path in production,hoshinotsuyoshi,2025-09-09T09:35:33+00:00,1,1,2,small,1,False,,human_save,clean_pass,True,False,0,0.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
