repo,pr_number,review_questions,review_genuine_questions,review_hedging_count,review_challenge_count,review_total_length,review_unique_reviewers,review_rounds,has_review_attention
nocodb/nocodb,12123,0,0,0,0,0,0,0,False
nocodb/nocodb,12124,0,0,0,0,0,1,1,False
nocodb/nocodb,12125,0,0,0,0,0,1,1,False
nocodb/nocodb,12126,0,0,0,0,0,1,1,False
nocodb/nocodb,12127,0,0,0,0,0,1,1,False
nocodb/nocodb,12128,0,0,0,0,0,1,1,False
nocodb/nocodb,12129,0,0,0,0,0,1,1,False
nocodb/nocodb,12130,0,0,0,0,0,1,1,False
nocodb/nocodb,12131,0,0,0,0,0,1,1,False
nocodb/nocodb,12132,0,0,0,0,0,1,1,False
nocodb/nocodb,12134,0,0,0,0,0,1,1,False
nocodb/nocodb,12136,0,0,0,0,0,1,1,False
nocodb/nocodb,12137,0,0,0,0,0,1,1,False
nocodb/nocodb,12138,0,0,0,0,0,1,1,False
nocodb/nocodb,12139,0,0,0,0,0,2,1,False
nocodb/nocodb,12140,0,0,0,0,0,1,1,False
nocodb/nocodb,12143,0,0,0,0,0,1,1,False
nocodb/nocodb,12144,0,0,0,0,0,1,1,False
nocodb/nocodb,12145,0,0,0,0,0,1,1,False
nocodb/nocodb,12146,0,0,0,0,0,2,1,False
nocodb/nocodb,12147,0,0,0,0,0,1,1,False
nocodb/nocodb,12148,0,0,0,0,0,1,1,False
nocodb/nocodb,12151,0,0,0,0,0,1,1,False
nocodb/nocodb,12152,0,0,0,0,0,1,1,False
nocodb/nocodb,12153,0,0,0,0,0,1,1,False
nocodb/nocodb,12154,0,0,0,0,0,1,1,False
nocodb/nocodb,12155,0,0,0,0,0,1,1,False
nocodb/nocodb,12157,0,0,0,0,0,1,1,False
nocodb/nocodb,12158,0,0,0,0,0,1,1,False
nocodb/nocodb,12160,0,0,0,0,0,2,1,False
nocodb/nocodb,12161,0,0,0,0,0,1,1,False
nocodb/nocodb,12162,0,0,0,0,0,1,1,False
nocodb/nocodb,12163,0,0,0,0,0,1,1,False
nocodb/nocodb,12164,0,0,0,0,0,1,1,False
nocodb/nocodb,12165,0,0,0,0,0,1,1,False
nocodb/nocodb,12167,0,0,0,0,0,1,1,False
nocodb/nocodb,12169,0,0,0,0,0,1,1,False
nocodb/nocodb,12170,0,0,0,0,0,1,1,False
nocodb/nocodb,12171,0,0,0,0,0,1,1,False
nocodb/nocodb,12172,0,0,0,0,0,1,1,False
nocodb/nocodb,12173,0,0,0,0,0,1,1,False
nocodb/nocodb,12174,0,0,0,0,0,1,1,False
nocodb/nocodb,12176,0,0,0,0,0,1,1,False
nocodb/nocodb,12177,0,0,0,0,0,1,1,False
nocodb/nocodb,12178,0,0,0,0,0,1,1,False
nocodb/nocodb,12179,0,0,0,0,0,1,1,False
nocodb/nocodb,12180,0,0,0,0,0,1,1,False
nocodb/nocodb,12181,0,0,0,0,0,1,1,False
nocodb/nocodb,12182,0,0,0,0,0,1,1,False
nocodb/nocodb,12183,0,0,0,0,0,1,1,False
nocodb/nocodb,12184,0,0,0,0,0,1,1,False
nocodb/nocodb,12185,0,0,0,0,0,1,1,False
nocodb/nocodb,12186,0,0,0,0,0,1,1,False
nocodb/nocodb,12187,0,0,0,0,0,1,1,False
nocodb/nocodb,12190,0,0,0,0,0,1,1,False
nocodb/nocodb,12191,0,0,0,0,0,1,1,False
nocodb/nocodb,12192,0,0,0,0,0,1,1,False
nocodb/nocodb,12194,0,0,0,0,0,1,1,False
nocodb/nocodb,12195,0,0,0,0,0,1,1,False
nocodb/nocodb,12196,0,0,0,0,0,1,1,False
nocodb/nocodb,12198,0,0,0,0,0,1,1,False
nocodb/nocodb,12200,0,0,0,0,0,1,1,False
nocodb/nocodb,12201,0,0,0,0,0,1,1,False
nocodb/nocodb,12202,0,0,0,0,0,1,1,False
nocodb/nocodb,12204,0,0,0,0,0,1,1,False
nocodb/nocodb,12205,0,0,0,0,0,1,1,False
nocodb/nocodb,12206,0,0,0,0,0,1,1,False
nocodb/nocodb,12207,0,0,0,0,0,1,1,False
nocodb/nocodb,12211,0,0,0,0,0,1,1,False
nocodb/nocodb,12212,0,0,0,0,0,1,1,False
nocodb/nocodb,12213,0,0,0,0,0,1,1,False
nocodb/nocodb,12214,0,0,0,0,0,2,2,False
nocodb/nocodb,12215,0,0,0,0,0,1,1,False
nocodb/nocodb,12216,0,0,0,0,0,1,1,False
nocodb/nocodb,12217,0,0,0,0,0,1,1,False
nocodb/nocodb,12218,0,0,0,0,0,1,1,False
nocodb/nocodb,12219,0,0,0,0,0,1,1,False
nocodb/nocodb,12221,0,0,0,0,0,1,1,False
nocodb/nocodb,12222,0,0,0,0,0,1,1,False
nocodb/nocodb,12223,0,0,0,0,0,1,1,False
nocodb/nocodb,12224,0,0,0,0,0,1,1,False
nocodb/nocodb,12226,0,0,0,0,0,1,1,False
nocodb/nocodb,12227,0,0,0,0,0,1,1,False
nocodb/nocodb,12228,0,0,0,0,0,1,1,False
nocodb/nocodb,12229,0,0,0,0,0,1,1,False
nocodb/nocodb,12230,0,0,0,0,0,1,1,False
nocodb/nocodb,12231,0,0,0,0,0,1,1,False
nocodb/nocodb,12232,0,0,0,0,0,1,1,False
nocodb/nocodb,12233,0,0,0,0,0,1,1,False
nocodb/nocodb,12234,0,0,0,0,0,1,1,False
nocodb/nocodb,12235,0,0,0,0,0,1,1,False
nocodb/nocodb,12238,0,0,0,0,0,1,1,False
nocodb/nocodb,12239,0,0,0,0,0,1,1,False
nocodb/nocodb,12240,0,0,0,0,0,1,1,False
nocodb/nocodb,12241,0,0,0,0,0,1,1,False
nocodb/nocodb,12242,0,0,0,0,0,1,1,False
nocodb/nocodb,12243,0,0,0,0,0,1,1,False
nocodb/nocodb,12246,0,0,0,0,0,1,1,False
nocodb/nocodb,12247,0,0,0,0,0,1,1,False
nocodb/nocodb,12248,0,0,0,0,0,1,1,False
nocodb/nocodb,12250,0,0,0,0,0,1,1,False
nocodb/nocodb,12251,0,0,0,0,0,1,1,False
nocodb/nocodb,12259,0,0,0,0,0,1,1,False
nocodb/nocodb,12261,0,0,0,0,0,1,1,False
nocodb/nocodb,12262,0,0,0,0,0,1,1,False
nocodb/nocodb,12263,0,0,0,0,0,1,1,False
nocodb/nocodb,12267,0,0,0,0,0,1,1,False
nocodb/nocodb,12269,0,0,0,0,0,1,1,False
nocodb/nocodb,12270,0,0,0,0,0,1,1,False
nocodb/nocodb,12271,0,0,0,0,0,1,1,False
nocodb/nocodb,12272,0,0,0,0,0,2,1,False
nocodb/nocodb,12274,0,0,0,0,0,1,1,False
nocodb/nocodb,12275,0,0,0,0,0,1,1,False
nocodb/nocodb,12279,0,0,0,0,0,1,1,False
nocodb/nocodb,12281,0,0,0,0,0,1,1,False
nocodb/nocodb,12283,0,0,0,0,0,1,1,False
nocodb/nocodb,12284,0,0,0,0,0,1,1,False
nocodb/nocodb,12288,0,0,0,0,0,1,1,False
nocodb/nocodb,12289,0,0,0,0,0,1,1,False
nocodb/nocodb,12290,0,0,0,0,0,1,1,False
nocodb/nocodb,12291,0,0,0,0,0,1,1,False
nocodb/nocodb,12295,0,0,0,0,0,1,1,False
nocodb/nocodb,12296,0,0,0,0,0,1,1,False
nocodb/nocodb,12297,0,0,0,0,0,1,1,False
nocodb/nocodb,12298,0,0,0,0,88,2,2,False
nocodb/nocodb,12300,0,0,0,0,0,2,1,False
nocodb/nocodb,12301,0,0,0,0,0,1,1,False
nocodb/nocodb,12302,0,0,0,0,0,1,1,False
nocodb/nocodb,12304,0,0,0,0,0,1,1,False
nocodb/nocodb,12305,0,0,0,0,0,2,2,False
nocodb/nocodb,12306,0,0,0,0,0,2,1,False
nocodb/nocodb,12307,0,0,0,0,0,1,1,False
nocodb/nocodb,12308,0,0,0,0,0,1,1,False
nocodb/nocodb,12309,0,0,0,0,0,1,1,False
nocodb/nocodb,12310,0,0,0,0,0,1,1,False
nocodb/nocodb,12311,0,0,0,0,0,0,0,False
nocodb/nocodb,12312,0,0,0,0,0,0,0,False
nocodb/nocodb,12313,0,0,0,0,0,1,1,False
nocodb/nocodb,12314,0,0,0,0,0,1,1,False
nocodb/nocodb,12316,0,0,0,0,0,1,1,False
nocodb/nocodb,12317,0,0,0,0,0,1,1,False
nocodb/nocodb,12318,0,0,0,0,0,2,1,False
nocodb/nocodb,12320,0,0,0,0,0,1,1,False
nocodb/nocodb,12322,0,0,0,0,0,1,1,False
nocodb/nocodb,12323,0,0,0,0,0,1,1,False
nocodb/nocodb,12324,0,0,0,0,557,2,2,False
nocodb/nocodb,12327,0,0,0,0,47,3,1,False
nocodb/nocodb,12328,0,0,0,0,0,1,1,False
nocodb/nocodb,12333,0,0,0,0,0,2,1,False
nocodb/nocodb,12334,0,0,0,0,0,1,1,False
nocodb/nocodb,12335,0,0,0,0,0,0,0,False
nocodb/nocodb,12336,0,0,0,0,0,0,0,False
nocodb/nocodb,12337,0,0,0,0,0,1,1,False
nocodb/nocodb,12338,0,0,0,0,0,1,1,False
nocodb/nocodb,12339,0,0,0,0,0,1,1,False
nocodb/nocodb,12345,0,0,0,0,0,1,1,False
nocodb/nocodb,12348,0,0,0,0,0,1,1,False
nocodb/nocodb,12349,0,0,0,0,0,1,1,False
nocodb/nocodb,12350,0,0,0,0,0,1,1,False
nocodb/nocodb,12351,0,0,0,0,0,1,1,False
nocodb/nocodb,12353,0,0,0,0,0,1,1,False
nocodb/nocodb,12354,0,0,0,0,0,1,1,False
nocodb/nocodb,12356,0,0,0,0,0,0,0,False
nocodb/nocodb,12357,0,0,0,0,0,0,0,False
nocodb/nocodb,12358,0,0,0,0,0,1,1,False
nocodb/nocodb,12359,0,0,0,0,0,1,1,False
nocodb/nocodb,12360,0,0,0,0,0,1,1,False
nocodb/nocodb,12362,0,0,0,0,0,1,1,False
nocodb/nocodb,12363,0,0,0,0,0,1,2,False
nocodb/nocodb,12367,0,0,0,0,0,1,1,False
nocodb/nocodb,12369,0,0,0,0,0,1,1,False
nocodb/nocodb,12371,0,0,0,0,0,1,1,False
nocodb/nocodb,12372,0,0,0,0,0,1,1,False
nocodb/nocodb,12374,0,0,0,0,0,1,1,False
nocodb/nocodb,12376,0,0,0,0,0,1,1,False
nocodb/nocodb,12378,0,0,0,0,0,1,1,False
nocodb/nocodb,12380,0,0,0,0,0,1,1,False
nocodb/nocodb,12382,0,0,0,0,0,1,1,False
nocodb/nocodb,12384,0,0,0,0,0,2,1,False
nocodb/nocodb,12386,0,0,0,0,0,2,2,False
nocodb/nocodb,12388,0,0,0,0,0,1,1,False
nocodb/nocodb,12391,0,0,0,0,0,1,1,False
nocodb/nocodb,12392,0,0,0,0,0,1,1,False
nocodb/nocodb,12394,0,0,0,0,0,1,2,False
nocodb/nocodb,12395,0,0,0,0,0,1,1,False
nocodb/nocodb,12396,0,0,0,0,0,1,1,False
nocodb/nocodb,12399,0,0,0,0,0,1,1,False
nocodb/nocodb,12401,0,0,0,0,0,1,1,False
nocodb/nocodb,12404,0,0,0,0,0,1,1,False
nocodb/nocodb,12405,0,0,0,0,0,1,1,False
nocodb/nocodb,12406,0,0,0,0,0,1,1,False
nocodb/nocodb,12407,0,0,0,0,0,1,1,False
nocodb/nocodb,12409,0,0,0,0,0,1,1,False
nocodb/nocodb,12410,0,0,0,0,0,1,1,False
nocodb/nocodb,12412,0,0,0,0,0,1,1,False
nocodb/nocodb,12413,0,0,0,0,0,1,1,False
nocodb/nocodb,12414,0,0,0,0,0,1,1,False
nocodb/nocodb,12415,0,0,0,0,0,1,1,False
nocodb/nocodb,12416,0,0,0,0,0,1,1,False
nocodb/nocodb,12417,0,0,0,0,0,1,1,False
nocodb/nocodb,12419,0,0,0,0,0,1,1,False
nocodb/nocodb,12420,0,0,0,0,0,1,1,False
nocodb/nocodb,12423,0,0,0,0,0,1,1,False
nocodb/nocodb,12424,0,0,0,0,0,1,1,False
nocodb/nocodb,12425,0,0,0,0,0,1,1,False
nocodb/nocodb,12426,0,0,0,0,0,1,1,False
nocodb/nocodb,12427,0,0,0,0,0,1,1,False
nocodb/nocodb,12428,0,0,0,0,0,1,1,False
nocodb/nocodb,12429,0,0,0,0,0,1,1,False
nocodb/nocodb,12432,0,0,0,0,0,1,1,False
nocodb/nocodb,12434,0,0,0,0,0,1,1,False
nocodb/nocodb,12436,0,0,0,0,0,1,1,False
nocodb/nocodb,12439,0,0,0,0,0,1,1,False
nocodb/nocodb,12440,0,0,0,0,0,0,0,False
nocodb/nocodb,12441,0,0,0,0,0,2,1,False
nocodb/nocodb,12442,0,0,0,0,0,0,0,False
nocodb/nocodb,12443,0,0,0,0,0,0,0,False
nocodb/nocodb,12444,0,0,0,0,0,1,1,False
nocodb/nocodb,12445,0,0,0,0,0,1,1,False
nocodb/nocodb,12447,0,0,0,0,0,2,1,False
nocodb/nocodb,12456,0,0,0,0,0,1,1,False
nocodb/nocodb,12457,0,0,0,0,0,1,1,False
nocodb/nocodb,12458,0,0,0,0,0,2,2,False
nocodb/nocodb,12459,0,0,0,0,0,1,1,False
nocodb/nocodb,12461,0,0,0,0,0,0,0,False
nocodb/nocodb,12462,0,0,0,0,0,0,0,False
nocodb/nocodb,12463,0,0,0,0,0,1,1,False
nocodb/nocodb,12465,0,0,0,0,0,1,1,False
nocodb/nocodb,12466,0,0,0,0,0,1,1,False
nocodb/nocodb,12469,0,0,0,0,0,1,2,False
nocodb/nocodb,12470,0,0,0,0,0,1,1,False
nocodb/nocodb,12471,0,0,0,0,0,1,1,False
nocodb/nocodb,12472,0,0,0,0,0,1,1,False
nocodb/nocodb,12473,0,0,0,0,0,1,1,False
nocodb/nocodb,12475,0,0,0,0,0,1,1,False
nocodb/nocodb,12477,0,0,0,0,0,1,1,False
nocodb/nocodb,12479,0,0,0,0,0,1,1,False
nocodb/nocodb,12480,0,0,0,0,0,1,1,False
nocodb/nocodb,12481,0,0,0,0,0,1,1,False
nocodb/nocodb,12482,0,0,0,0,0,1,1,False
nocodb/nocodb,12483,0,0,0,0,0,1,1,False
nocodb/nocodb,12485,0,0,0,0,0,1,1,False
nocodb/nocodb,12486,0,0,0,0,0,1,1,False
nocodb/nocodb,12487,0,0,0,0,0,1,1,False
nocodb/nocodb,12495,0,0,0,0,0,1,1,False
nocodb/nocodb,12496,0,0,0,0,0,1,1,False
nocodb/nocodb,12499,0,0,0,0,0,1,1,False
nocodb/nocodb,12501,0,0,0,0,0,1,1,False
nocodb/nocodb,12503,0,0,0,0,0,1,1,False
nocodb/nocodb,12511,0,0,0,0,0,1,1,False
nocodb/nocodb,12512,0,0,0,0,0,1,1,False
nocodb/nocodb,12515,0,0,0,0,0,1,1,False
nocodb/nocodb,12516,0,0,0,0,0,1,1,False
nocodb/nocodb,12520,0,0,0,0,0,2,1,False
nocodb/nocodb,12521,0,0,0,0,0,1,1,False
nocodb/nocodb,12526,0,0,0,0,0,1,1,False
nocodb/nocodb,12529,0,0,0,0,0,1,1,False
nocodb/nocodb,12530,0,0,0,0,0,1,1,False
nocodb/nocodb,12532,0,0,0,0,0,1,1,False
nocodb/nocodb,12533,0,0,0,0,0,1,1,False
nocodb/nocodb,12535,0,0,0,0,0,1,1,False
nocodb/nocodb,12537,0,0,0,0,0,1,1,False
nocodb/nocodb,12538,0,0,0,0,0,1,1,False
nocodb/nocodb,12540,0,0,0,0,0,1,1,False
nocodb/nocodb,12544,0,0,0,0,0,1,1,False
nocodb/nocodb,12546,0,0,0,0,0,1,1,False
nocodb/nocodb,12547,0,0,0,0,0,1,1,False
nocodb/nocodb,12548,0,0,0,0,0,1,1,False
nocodb/nocodb,12549,0,0,0,0,0,1,1,False
nocodb/nocodb,12551,0,0,0,0,0,1,1,False
nocodb/nocodb,12552,0,0,0,0,0,1,1,False
nocodb/nocodb,12556,0,0,0,0,0,1,1,False
nocodb/nocodb,12557,0,0,0,0,0,1,1,False
nocodb/nocodb,12558,0,0,0,0,0,1,1,False
nocodb/nocodb,12559,0,0,0,0,0,1,1,False
nocodb/nocodb,12560,0,0,0,0,0,1,1,False
nocodb/nocodb,12561,0,0,0,0,0,1,1,False
nocodb/nocodb,12563,0,0,0,0,0,1,1,False
nocodb/nocodb,12564,0,0,0,0,0,1,1,False
nocodb/nocodb,12568,0,0,0,0,0,1,1,False
nocodb/nocodb,12570,0,0,0,0,0,1,1,False
nocodb/nocodb,12571,0,0,0,0,0,1,1,False
nocodb/nocodb,12578,0,0,0,0,0,1,1,False
nocodb/nocodb,12581,0,0,0,0,0,1,1,False
nocodb/nocodb,12583,0,0,0,0,0,1,1,False
nocodb/nocodb,12584,0,0,0,0,0,1,1,False
nocodb/nocodb,12585,0,0,0,0,0,1,1,False
nocodb/nocodb,12589,0,0,0,0,0,1,1,False
nocodb/nocodb,12593,0,0,0,0,0,1,1,False
nocodb/nocodb,12594,0,0,0,0,0,1,1,False
nocodb/nocodb,12596,0,0,0,0,0,1,1,False
nocodb/nocodb,12598,0,0,0,0,0,1,1,False
nocodb/nocodb,12605,0,0,0,0,0,1,1,False
nocodb/nocodb,12607,0,0,0,0,0,1,1,False
nocodb/nocodb,12608,0,0,0,0,0,1,1,False
nocodb/nocodb,12610,0,0,0,0,0,1,1,False
nocodb/nocodb,12614,0,0,0,0,0,1,1,False
nocodb/nocodb,12615,0,0,0,0,0,1,1,False
nocodb/nocodb,12619,0,0,0,0,0,1,1,False
nocodb/nocodb,12620,0,0,0,0,0,1,1,False
nocodb/nocodb,12625,0,0,0,0,0,1,1,False
nocodb/nocodb,12627,0,0,0,0,0,1,1,False
nocodb/nocodb,12638,0,0,0,0,0,1,1,False
nocodb/nocodb,12645,0,0,0,0,0,1,1,False
nocodb/nocodb,12648,0,0,0,0,0,1,1,False
nocodb/nocodb,12677,0,0,0,0,0,1,1,False
nocodb/nocodb,12701,0,0,0,0,0,1,1,False
nocodb/nocodb,12709,0,0,0,0,0,1,1,False
nocodb/nocodb,12720,0,0,0,0,0,1,1,False
nocodb/nocodb,12732,0,0,0,0,0,1,1,False
nocodb/nocodb,12742,0,0,0,0,0,1,1,False
nocodb/nocodb,12745,0,0,0,0,0,1,1,False
nocodb/nocodb,12746,0,0,0,0,0,1,1,False
nocodb/nocodb,12755,0,0,0,0,0,1,1,False
nocodb/nocodb,12758,0,0,0,0,0,2,1,False
nocodb/nocodb,12760,0,0,0,0,0,1,1,False
nocodb/nocodb,12764,0,0,0,0,0,1,1,False
nocodb/nocodb,12765,0,0,0,0,0,1,1,False
nocodb/nocodb,12766,0,0,0,0,0,1,1,False
nocodb/nocodb,12768,0,0,0,0,0,1,1,False
nocodb/nocodb,12769,0,0,0,0,0,1,1,False
nocodb/nocodb,12772,0,0,0,0,0,1,1,False
nocodb/nocodb,12776,0,0,0,0,0,1,1,False
nocodb/nocodb,12789,0,0,0,0,0,1,1,False
nocodb/nocodb,12793,0,0,0,0,0,1,1,False
nocodb/nocodb,12801,0,0,0,0,0,1,1,False
nocodb/nocodb,12803,0,0,0,0,0,1,1,False
nocodb/nocodb,12804,0,0,0,0,0,1,1,False
nocodb/nocodb,12808,0,0,0,0,0,1,1,False
nocodb/nocodb,12810,0,0,0,0,0,1,1,False
nocodb/nocodb,12811,0,0,0,0,0,1,1,False
nocodb/nocodb,12812,0,0,0,0,0,1,1,False
nocodb/nocodb,12813,0,0,0,0,0,1,1,False
nocodb/nocodb,12814,0,0,0,0,0,0,0,False
nocodb/nocodb,12816,0,0,0,0,0,1,1,False
nocodb/nocodb,12817,0,0,0,0,0,1,1,False
nocodb/nocodb,12818,0,0,0,0,0,1,1,False
nocodb/nocodb,12819,0,0,0,0,0,1,1,False
nocodb/nocodb,12820,0,0,0,0,0,2,1,False
nocodb/nocodb,12821,0,0,0,0,0,1,1,False
nocodb/nocodb,12822,0,0,0,0,0,1,1,False
nocodb/nocodb,12823,0,0,0,0,0,1,1,False
nocodb/nocodb,12825,0,0,0,0,0,1,1,False
nocodb/nocodb,12826,0,0,0,0,0,0,0,False
nocodb/nocodb,12827,0,0,0,0,0,0,0,False
nocodb/nocodb,12828,0,0,0,0,0,0,0,False
nocodb/nocodb,12829,0,0,0,0,0,1,1,False
nocodb/nocodb,12830,0,0,0,0,0,1,1,False
nocodb/nocodb,12832,0,0,0,0,0,0,0,False
nocodb/nocodb,12833,0,0,0,0,0,0,0,False
nocodb/nocodb,12834,0,0,0,0,0,1,1,False
nocodb/nocodb,12835,0,0,0,0,0,1,1,False
nocodb/nocodb,12836,0,0,0,0,0,1,1,False
nocodb/nocodb,12837,0,0,0,0,0,1,1,False
nocodb/nocodb,12838,0,0,0,0,0,1,1,False
nocodb/nocodb,12839,0,0,0,0,0,1,1,False
nocodb/nocodb,12844,0,0,0,0,0,1,1,False
nocodb/nocodb,12845,0,0,0,0,59,1,1,False
nocodb/nocodb,12847,0,0,0,0,0,2,2,False
nocodb/nocodb,12849,0,0,0,0,0,1,1,False
nocodb/nocodb,12850,0,0,0,0,0,1,1,False
nocodb/nocodb,12853,0,0,0,0,0,1,1,False
nocodb/nocodb,12854,0,0,0,0,0,1,1,False
nocodb/nocodb,12856,0,0,0,0,0,1,1,False
nocodb/nocodb,12857,0,0,0,0,0,1,1,False
nocodb/nocodb,12858,0,0,0,0,0,0,0,False
nocodb/nocodb,12859,0,0,0,0,0,1,1,False
nocodb/nocodb,12860,0,0,0,0,0,0,0,False
nocodb/nocodb,12861,0,0,0,0,0,1,1,False
nocodb/nocodb,12863,0,0,0,0,0,1,1,False
nocodb/nocodb,12864,0,0,0,0,0,1,1,False
nocodb/nocodb,12870,0,0,0,0,0,1,1,False
nocodb/nocodb,12871,0,0,0,0,0,1,1,False
nocodb/nocodb,12872,0,0,0,0,0,1,1,False
nocodb/nocodb,12873,0,0,0,0,0,1,1,False
nocodb/nocodb,12879,0,0,0,0,0,1,1,False
nocodb/nocodb,12880,0,0,0,0,0,1,1,False
nocodb/nocodb,12881,0,0,0,0,0,1,1,False
nocodb/nocodb,12883,0,0,0,0,0,1,1,False
nocodb/nocodb,12884,0,0,0,0,0,1,1,False
nocodb/nocodb,12886,0,0,0,0,0,1,1,False
nocodb/nocodb,12890,0,0,0,0,0,1,1,False
nocodb/nocodb,12893,0,0,0,0,0,1,1,False
nocodb/nocodb,12894,0,0,0,0,0,1,1,False
nocodb/nocodb,12895,0,0,0,0,0,1,1,False
nocodb/nocodb,12896,0,0,0,0,0,1,1,False
nocodb/nocodb,12897,0,0,0,0,0,1,1,False
nocodb/nocodb,12898,0,0,0,0,0,1,1,False
nocodb/nocodb,12901,0,0,0,0,0,1,1,False
nocodb/nocodb,12902,0,0,0,0,0,1,1,False
nocodb/nocodb,12903,0,0,0,0,0,1,1,False
nocodb/nocodb,12904,0,0,0,0,0,1,1,False
nocodb/nocodb,12905,0,0,0,0,0,1,1,False
nocodb/nocodb,12906,0,0,0,0,0,1,1,False
nocodb/nocodb,12907,0,0,0,0,0,1,1,False
nocodb/nocodb,12908,0,0,0,0,0,3,1,False
nocodb/nocodb,12910,0,0,0,0,0,1,1,False
nocodb/nocodb,12911,0,0,0,0,0,0,0,False
nocodb/nocodb,12912,0,0,0,0,0,1,1,False
nocodb/nocodb,12913,0,0,0,0,0,0,0,False
nocodb/nocodb,12914,0,0,0,0,0,1,1,False
nocodb/nocodb,12915,0,0,0,0,0,1,1,False
nocodb/nocodb,12918,0,0,0,0,0,1,1,False
nocodb/nocodb,12919,0,0,0,0,0,1,1,False
nocodb/nocodb,12920,0,0,0,0,0,1,1,False
nocodb/nocodb,12922,0,0,0,0,0,1,1,False
nocodb/nocodb,12923,0,0,0,0,0,1,1,False
nocodb/nocodb,12924,0,0,0,0,0,1,1,False
nocodb/nocodb,12925,0,0,0,0,0,1,1,False
nocodb/nocodb,12926,0,0,0,0,0,1,1,False
nocodb/nocodb,12931,0,0,0,0,0,1,1,False
nocodb/nocodb,12932,0,0,0,0,0,1,1,False
nocodb/nocodb,12933,0,0,0,0,0,1,1,False
nocodb/nocodb,12934,0,0,0,0,0,1,1,False
nocodb/nocodb,12945,0,0,0,0,0,1,1,False
nocodb/nocodb,12946,0,0,0,0,0,4,1,False
nocodb/nocodb,12947,0,0,0,0,0,1,1,False
nocodb/nocodb,12948,0,0,0,0,0,1,1,False
nocodb/nocodb,12951,0,0,0,0,0,1,1,False
nocodb/nocodb,12952,0,0,0,0,0,1,1,False
nocodb/nocodb,12954,0,0,0,0,0,1,1,False
nocodb/nocodb,12955,0,0,0,0,0,1,1,False
nocodb/nocodb,12956,0,0,0,0,0,1,1,False
nocodb/nocodb,12957,0,0,0,0,0,1,1,False
nocodb/nocodb,12958,0,0,0,0,0,1,1,False
nocodb/nocodb,12959,0,0,0,0,0,1,1,False
nocodb/nocodb,12960,0,0,0,0,0,1,1,False
nocodb/nocodb,12963,0,0,0,0,0,1,1,False
nocodb/nocodb,12965,0,0,0,0,0,1,1,False
nocodb/nocodb,12966,0,0,0,0,0,1,1,False
nocodb/nocodb,12967,0,0,0,0,0,1,1,False
nocodb/nocodb,12968,0,0,0,0,0,1,1,False
nocodb/nocodb,12969,0,0,0,0,0,1,1,False
nocodb/nocodb,12970,0,0,0,0,0,1,1,False
nocodb/nocodb,12971,0,0,0,0,0,1,1,False
nocodb/nocodb,12974,0,0,0,0,0,1,1,False
nocodb/nocodb,12976,0,0,0,0,0,1,1,False
nocodb/nocodb,12977,0,0,0,0,0,1,1,False
nocodb/nocodb,12980,0,0,0,0,0,1,1,False
nocodb/nocodb,12983,0,0,0,0,0,1,1,False
nocodb/nocodb,12984,0,0,0,0,0,1,1,False
nocodb/nocodb,12985,0,0,0,0,0,1,1,False
nocodb/nocodb,12988,0,0,0,0,0,1,1,False
nocodb/nocodb,12990,0,0,0,0,0,1,1,False
nocodb/nocodb,12991,0,0,0,0,0,1,1,False
nocodb/nocodb,12992,0,0,0,0,0,1,1,False
nocodb/nocodb,12994,0,0,0,0,0,1,1,False
nocodb/nocodb,12996,0,0,0,0,0,1,1,False
nocodb/nocodb,12997,0,0,0,0,0,1,1,False
nocodb/nocodb,13000,0,0,0,0,0,1,1,False
nocodb/nocodb,13006,0,0,0,0,0,1,1,False
nocodb/nocodb,13007,0,0,0,0,0,1,1,False
nocodb/nocodb,13009,0,0,0,0,0,1,1,False
nocodb/nocodb,13011,0,0,0,0,0,1,1,False
nocodb/nocodb,13012,0,0,0,0,0,1,1,False
nocodb/nocodb,13013,0,0,0,0,0,1,1,False
nocodb/nocodb,13014,0,0,0,0,0,1,1,False
nocodb/nocodb,13015,0,0,0,0,0,1,1,False
nocodb/nocodb,13016,0,0,0,0,0,1,1,False
nocodb/nocodb,13017,0,0,0,0,0,3,1,False
nocodb/nocodb,13019,0,0,0,0,0,1,1,False
nocodb/nocodb,13020,0,0,0,0,0,1,1,False
nocodb/nocodb,13024,0,0,0,0,0,1,1,False
nocodb/nocodb,13025,0,0,0,0,0,1,1,False
nocodb/nocodb,13026,0,0,0,0,0,2,2,False
nocodb/nocodb,13029,0,0,0,0,0,1,1,False
nocodb/nocodb,13031,0,0,0,0,0,1,1,False
nocodb/nocodb,13035,0,0,0,0,0,1,1,False
nocodb/nocodb,13038,0,0,0,0,0,1,1,False
nocodb/nocodb,13039,0,0,0,0,0,1,1,False
nocodb/nocodb,13041,0,0,0,0,0,1,1,False
nocodb/nocodb,13043,0,0,0,0,0,1,1,False
nocodb/nocodb,13052,0,0,0,0,0,1,1,False
nocodb/nocodb,13056,0,0,0,0,0,1,1,False
nocodb/nocodb,13060,0,0,0,0,0,1,1,False
nocodb/nocodb,13067,0,0,0,0,0,1,1,False
nocodb/nocodb,13069,0,0,0,0,0,1,1,False
nocodb/nocodb,13070,0,0,0,0,0,1,1,False
nocodb/nocodb,13072,0,0,0,0,0,1,1,False
nocodb/nocodb,13075,0,0,0,0,0,1,1,False
